payment_id,order_id,payment_date,payment_method,payment_status,amount,gateway,transaction_ref
PAY-F87E0361,ORD-3B8420CC,2022-07-22 11:55:18,google_pay,SUCCESS,4960.57,Adyen,TXN-BA73EC846B92FD8C
PAY-D671EAD0,ORD-E3A507F2,2021-04-16 04:11:06,google_pay,SUCCESS,3749.63,Stripe,TXN-A2A72C774ADF04C4
PAY-1A6678DA,ORD-D4FC036A,2023-06-06 03:50:39,apple_pay,REFUNDED,9368.5,Square,TXN-B309C0E57195C14A
PAY-9824CCEB,ORD-47D7BFE4,2023-10-03 19:37:05,apple_pay,SUCCESS,7547.09,Stripe,TXN-5B85A3D5759B853D
PAY-EF2BD265,ORD-0BB03F96,2024-09-08 13:04:30,buy_now_pay_later,SUCCESS,2924.35,PayPal,TXN-2D07103E8676D45B
PAY-F38BBCB3,ORD-19B37D0A,2021-09-14 22:10:51,debit_card,SUCCESS,6234.15,Braintree,TXN-1D5ADBD7E81CA40D
PAY-8DCA16A2,ORD-AB21B3E4,2022-03-20 06:09:49,credit_card,SUCCESS,9361.93,Stripe,TXN-18F96715271D4C08
PAY-35E06FFF,ORD-CBCD2F18,2021-12-16 00:52:10,debit_card,REFUNDED,8512.51,Adyen,TXN-F23313B10B54EBC5
PAY-AC5C5612,ORD-DCF610D7,2024-06-15 11:31:28,apple_pay,SUCCESS,2012.8,PayPal,TXN-4DE05A2DD476DA93
PAY-4497BDB5,ORD-AA664280,2021-07-28 15:43:13,credit_card,REFUNDED,10585.41,Braintree,TXN-A23BC4C441B1ADC7
PAY-3C7DC87A,ORD-40C613C2,2024-10-17 08:16:09,paypal,SUCCESS,1669.59,Square,TXN-91BA021A87AA521B
PAY-812B9E5C,ORD-5910EBC7,2024-03-24 07:21:33,google_pay,REFUNDED,6970.18,PayPal,TXN-30CC7B5BB76C868C
PAY-0F637BE4,ORD-F8818709,2021-12-06 06:10:58,buy_now_pay_later,SUCCESS,6950.72,PayPal,TXN-98D0DCBB6572D296
PAY-6D7D4BA3,ORD-A26260F3,2021-02-07 13:30:20,buy_now_pay_later,SUCCESS,12657.48,Adyen,TXN-F8ACF5F7BAC417D1
PAY-32BCBE47,ORD-992A26D0,2021-06-05 23:50:49,debit_card,SUCCESS,15042.77,Adyen,TXN-37AB1F1DF9297765
PAY-9DDB46B4,ORD-E1927AE6,2022-10-05 06:21:56,credit_card,SUCCESS,10614.17,Adyen,TXN-1DE746A3B9726681
PAY-CBE597CE,ORD-E75B773B,2024-02-28 23:19:28,bank_transfer,SUCCESS,1538.34,PayPal,TXN-0DA6F3B46E22585E
PAY-940DA067,ORD-BE11958A,2022-11-17 05:42:40,buy_now_pay_later,REFUNDED,11225.38,PayPal,TXN-DFF61406765FF0E7
PAY-136F6949,ORD-13E4A96C,2022-03-31 16:28:10,bank_transfer,SUCCESS,1028.74,Adyen,TXN-2FB20D13624B5105
PAY-D4FF3A9D,ORD-1EBAC8B3,2022-03-01 04:57:17,google_pay,SUCCESS,10248.11,Square,TXN-7012F6C5DACAFBC7
PAY-5B0386AA,ORD-6A19C9AD,2021-01-03 00:02:39,debit_card,SUCCESS,6185.26,PayPal,TXN-8FFBD2678E0EF482
PAY-1BDEE328,ORD-27806030,2022-09-18 12:40:49,paypal,REFUNDED,1398.01,Braintree,TXN-7BFDF33E5B3D2403
PAY-63BD8F8C,ORD-1E6ECB29,2021-08-22 07:34:58,apple_pay,SUCCESS,10622.33,Square,TXN-20AC3CE6D59EB2DD
PAY-009BED15,ORD-59D1326C,2023-04-12 04:12:38,debit_card,SUCCESS,1119.7,Stripe,TXN-877DCBB779746F3C
PAY-F8E4035D,ORD-4DDA9D7E,2022-04-30 19:42:19,buy_now_pay_later,SUCCESS,18448.99,Adyen,TXN-2D5BD3E536A78FAD
PAY-0A4AAC9B,ORD-1646414B,2023-05-27 05:48:19,google_pay,SUCCESS,14397.59,Square,TXN-CDFA769E3E939BE2
PAY-F4AB14EE,ORD-F1AB35B0,2023-04-23 06:46:56,apple_pay,SUCCESS,5409.91,Square,TXN-008EFC007C613224
PAY-BD471D2F,ORD-53AA9600,2024-08-24 15:47:39,google_pay,SUCCESS,17360.85,Square,TXN-28E16D34B121FAEC
PAY-BEBFA1FF,ORD-30DF4F45,2024-04-04 18:01:51,debit_card,SUCCESS,14668.18,Square,TXN-3EFF509FDFD85FB0
PAY-C6C97E49,ORD-9EC1CF03,2023-09-30 22:37:05,google_pay,SUCCESS,1237.01,Adyen,TXN-0164EFD66B6F41F1
PAY-1ED5C3B8,ORD-E1F4FDE8,2024-05-12 08:11:30,apple_pay,SUCCESS,12537.7,Braintree,TXN-43A7E126382A0885
PAY-2E1EAC69,ORD-5163F399,2023-07-12 01:11:08,paypal,SUCCESS,7705.95,Braintree,TXN-7434FEC328BA3CAE
PAY-9F6DCAF1,ORD-CC11BDB6,2022-06-15 00:57:09,paypal,SUCCESS,5677.05,Adyen,TXN-93F23B9ADE60EA73
PAY-ACCEF1B4,ORD-4F6CD8DC,2021-11-03 13:31:26,google_pay,REFUNDED,9909.19,PayPal,TXN-BDCD9865B3AC52E2
PAY-B0DBA80D,ORD-1C2835D3,2024-06-29 17:07:32,google_pay,REFUNDED,13314.65,Square,TXN-1267AA8A9105DC08
PAY-366B29BD,ORD-A97A8686,2023-12-22 10:26:21,buy_now_pay_later,SUCCESS,7506.72,Square,TXN-DB6D3B5D1CD94F0D
PAY-4BB79BAB,ORD-D995140A,2022-07-28 06:45:23,debit_card,SUCCESS,3458.3,Square,TXN-BFD57EE04AD732AA
PAY-E5A7EFFB,ORD-9F055734,2022-01-27 18:44:35,apple_pay,SUCCESS,10107.85,Adyen,TXN-37529E8B6C97C366
PAY-D5D6ABB6,ORD-48D1807F,2023-03-23 10:50:19,buy_now_pay_later,SUCCESS,25205.52,Stripe,TXN-0E3EF5967531472B
PAY-4CC18E6E,ORD-5C70A239,2021-10-06 07:45:41,buy_now_pay_later,SUCCESS,5772.7,Adyen,TXN-4FB4053A3CCE8FF7
PAY-645795E4,ORD-C774FD74,2021-05-04 03:31:51,debit_card,SUCCESS,16346.66,Braintree,TXN-F6095E80319C5EA1
PAY-B0149C03,ORD-A56903D3,2022-10-26 04:16:12,google_pay,SUCCESS,10135.1,Adyen,TXN-24F287E911346D57
PAY-1D1DCC68,ORD-C1FC6F82,2022-07-29 05:34:31,apple_pay,REFUNDED,8951.47,Adyen,TXN-C2D04391A6A5D209
PAY-F1CC07DA,ORD-A7183005,2023-02-28 18:12:17,debit_card,SUCCESS,42.82,Stripe,TXN-902DCBD822273104
PAY-C1E02AA7,ORD-5401D260,2024-08-04 02:30:57,bank_transfer,SUCCESS,13224.33,Braintree,TXN-E6D13DAB12832827
PAY-86EE51E6,ORD-6F6DC6CC,2023-10-30 02:47:01,google_pay,REFUNDED,5081.48,Adyen,TXN-46996E461C039A79
PAY-28FFDCCB,ORD-D22639D5,2022-09-29 23:30:42,credit_card,REFUNDED,4911.36,Braintree,TXN-1B199924D4A966DC
PAY-1E8A7BA0,ORD-D6FE0BB2,2022-09-20 18:48:37,apple_pay,SUCCESS,7386.57,PayPal,TXN-05DBAA216DC915EA
PAY-A1C1EA43,ORD-C65C703D,2022-03-25 07:32:44,google_pay,SUCCESS,2434.74,PayPal,TXN-E81975089AF33A89
PAY-1C2AFE0F,ORD-75A988AD,2023-05-29 22:18:34,paypal,SUCCESS,1236.44,PayPal,TXN-A0A68460301243E7
PAY-3D36AA2F,ORD-0231E0B8,2024-05-20 08:37:21,credit_card,SUCCESS,2403.71,Stripe,TXN-A53E7BDACBA96C1C
PAY-D5041141,ORD-726BB8EC,2022-03-15 08:10:54,apple_pay,SUCCESS,12649.83,PayPal,TXN-4397C1AC24B7847A
PAY-90234D9C,ORD-8AE28888,2021-02-28 13:23:25,apple_pay,SUCCESS,13162.68,PayPal,TXN-A829779C71A801B9
PAY-42242ADA,ORD-603AEE36,2024-08-01 22:37:48,buy_now_pay_later,SUCCESS,8188.05,PayPal,TXN-FD2DDCBF1E5CDC4A
PAY-E1EB0DC3,ORD-38991750,2023-05-26 17:04:32,credit_card,SUCCESS,11234.78,PayPal,TXN-60984BC5ED363182
PAY-3EE4B6C9,ORD-AE468A65,2022-03-24 08:23:07,paypal,SUCCESS,4180.29,Braintree,TXN-A139CF1B6712D76B
PAY-F68477E8,ORD-E4807E43,2021-08-03 04:41:13,debit_card,SUCCESS,9984.45,PayPal,TXN-A9DF7D3F779EFD81
PAY-89D72B17,ORD-42FFC7AF,2022-03-17 19:30:22,google_pay,SUCCESS,14219.64,Square,TXN-6AB2C1F95A0861DC
PAY-D6DFEF81,ORD-66260829,2021-11-27 09:14:33,buy_now_pay_later,SUCCESS,7399.73,Braintree,TXN-3C6CAE1E76217D8C
PAY-9DEB3EDA,ORD-965B74BF,2023-10-19 10:26:35,paypal,SUCCESS,9394.55,Square,TXN-1158D77C7EECD234
PAY-8C18ECB0,ORD-0F9D6EC4,2022-05-13 01:32:20,buy_now_pay_later,SUCCESS,8392.05,Stripe,TXN-FF16492A9F5FC5FF
PAY-F90A6200,ORD-D1149ED5,2024-04-13 23:10:16,bank_transfer,SUCCESS,5061.59,Adyen,TXN-0E0EF69014E2390D
PAY-F4CAD4D8,ORD-AD87EB82,2024-04-16 00:11:56,bank_transfer,SUCCESS,7403.07,PayPal,TXN-5AFA36457C03C15F
PAY-854C5B1F,ORD-43B17DE4,2021-02-05 00:23:59,debit_card,SUCCESS,13526.4,Square,TXN-3E4BB84BC9098CE8
PAY-C0C310AA,ORD-2CB50335,2022-04-16 19:47:45,buy_now_pay_later,SUCCESS,5296.05,Braintree,TXN-E3564059E6D574DC
PAY-784D5709,ORD-2D92BA76,2024-01-04 00:55:47,credit_card,SUCCESS,10779.03,Braintree,TXN-50F24880B45C7EE4
PAY-EE218040,ORD-B079C517,2024-02-23 08:49:52,bank_transfer,SUCCESS,8167.0,Stripe,TXN-3192278B7F54B84A
PAY-31A651C8,ORD-C7CE7F1C,2022-05-05 19:36:24,credit_card,SUCCESS,3221.53,Adyen,TXN-3154D201F3FBC15D
PAY-1263C22E,ORD-F01E025C,2022-01-10 23:30:51,paypal,REFUNDED,5812.42,Braintree,TXN-EBEA0D8F54D21958
PAY-A688DE94,ORD-2D76A2EE,2022-07-16 04:16:33,credit_card,SUCCESS,11442.97,Adyen,TXN-DF5A35D60BE4BDEB
PAY-66F295DA,ORD-EB71B0E1,2024-08-27 13:16:01,credit_card,SUCCESS,18449.14,PayPal,TXN-833E1E4F5F23DE94
PAY-3B9116AD,ORD-4BFBD21E,2022-05-23 16:42:09,paypal,REFUNDED,4312.61,Adyen,TXN-F401ECD7ABA6DC6C
PAY-499E55FD,ORD-4C784FEF,2023-11-15 00:37:06,paypal,SUCCESS,16591.53,Stripe,TXN-104A5BADABABE370
PAY-520919A6,ORD-91D35A94,2023-10-08 17:56:11,credit_card,SUCCESS,1604.73,Braintree,TXN-1E579420AC5E5B1E
PAY-D4FFE394,ORD-18A0A376,2023-05-19 09:24:23,buy_now_pay_later,REFUNDED,725.64,PayPal,TXN-650398EE3CD64D8D
PAY-BE6B487A,ORD-3F91B4DC,2021-05-30 17:24:27,credit_card,SUCCESS,24831.79,PayPal,TXN-A267C31D8C513E5D
PAY-3D390FD8,ORD-A38E45D6,2024-07-12 05:48:36,google_pay,SUCCESS,6913.94,PayPal,TXN-FFD6502DCAAEFF20
PAY-578D89B5,ORD-49153EDD,2022-01-03 04:47:16,debit_card,SUCCESS,516.7,Adyen,TXN-54B92478762657CD
PAY-6714F798,ORD-23A25CF4,2022-07-01 23:50:26,paypal,REFUNDED,2179.07,PayPal,TXN-64D7A2F49C574AA8
PAY-0FDF1EFF,ORD-BD1EBD61,2024-08-06 01:07:52,google_pay,SUCCESS,6708.41,Adyen,TXN-8CC6C71FCD125615
PAY-0BA411B7,ORD-F677453D,2021-07-23 08:35:29,credit_card,SUCCESS,8076.04,Stripe,TXN-67385F67B0C68CFF
PAY-A81A264F,ORD-E4B38EAA,2021-02-04 04:14:29,paypal,SUCCESS,6886.59,Adyen,TXN-4CEB7EB3842B4995
PAY-9DB00A31,ORD-1CAB8434,2022-08-04 09:45:01,paypal,SUCCESS,11280.47,Adyen,TXN-8A44BEEF255A4E94
PAY-ED5B4B7E,ORD-B519C86E,2022-09-17 19:56:00,apple_pay,SUCCESS,6054.56,Braintree,TXN-0A7D3990FA618225
PAY-021F5D60,ORD-1E5BF3F6,2024-02-10 21:12:53,debit_card,REFUNDED,174.5,Braintree,TXN-D9825F047EE3197C
PAY-AEEDA167,ORD-8933C51D,2021-04-02 09:38:14,paypal,SUCCESS,1733.73,Adyen,TXN-ECE527825B79C8D2
PAY-5E250DD0,ORD-C6B574D5,2021-04-21 23:28:49,apple_pay,SUCCESS,12372.89,PayPal,TXN-35F004391173B2B4
PAY-0A7881B4,ORD-D0CBDDF1,2022-03-14 13:55:29,bank_transfer,SUCCESS,6111.95,Stripe,TXN-5A3C34C24CD2DDB9
PAY-89773631,ORD-D5ECF6AE,2021-02-12 23:11:40,debit_card,SUCCESS,6976.47,Braintree,TXN-93B7DD7ED566D608
PAY-72C81412,ORD-4FEDC2E7,2021-04-17 21:41:29,debit_card,SUCCESS,15665.87,Stripe,TXN-CD2DCCEAE7FB354B
PAY-20820730,ORD-C464C285,2023-05-03 16:13:26,google_pay,SUCCESS,10773.45,PayPal,TXN-88FAD9AAD4EFAA74
PAY-6CA0603C,ORD-D77D7720,2022-07-14 18:18:48,apple_pay,REFUNDED,6569.89,Braintree,TXN-A569836898A66E3D
PAY-CBC59669,ORD-8AB8A1AF,2021-12-25 16:51:20,buy_now_pay_later,SUCCESS,9679.36,Braintree,TXN-90AE7381CF45D395
PAY-F53FF091,ORD-A248BBD8,2023-01-08 10:21:01,debit_card,SUCCESS,7573.49,Braintree,TXN-FF52DD3E0E50A336
PAY-1B4E7BE9,ORD-C95C644A,2023-06-07 18:47:07,bank_transfer,SUCCESS,15059.9,Braintree,TXN-5DCBD6DA1234659E
PAY-D5CE677E,ORD-1CD18444,2022-11-24 12:23:57,buy_now_pay_later,REFUNDED,7801.96,Adyen,TXN-E224E8D2C374724F
PAY-E7F6BA92,ORD-16DE23B2,2023-06-20 19:11:41,debit_card,REFUNDED,11390.63,Braintree,TXN-A53E80B652A4980A
PAY-FE8FA13E,ORD-B3F3024F,2022-05-03 08:12:43,paypal,SUCCESS,18826.15,Square,TXN-232E38F66EA0815F
PAY-0A8BB4A4,ORD-2F7596A6,2022-07-13 21:39:30,credit_card,SUCCESS,3373.96,PayPal,TXN-573E93B5E4D306B8
PAY-F919780B,ORD-BA4E9154,2024-12-16 08:34:56,debit_card,SUCCESS,3638.49,Square,TXN-E6EA2251CB5D4361
PAY-CE94583B,ORD-AA92F16B,2023-12-15 17:09:27,buy_now_pay_later,SUCCESS,18445.88,Braintree,TXN-D2F4359FC5AE0250
PAY-B7AA94B3,ORD-9572A175,2022-01-22 13:11:17,buy_now_pay_later,SUCCESS,3747.99,Square,TXN-2FE659477B0573AE
PAY-397D326C,ORD-A4A3EBA8,2021-11-26 18:36:17,google_pay,SUCCESS,7811.78,Square,TXN-9735CBD398CA9D27
PAY-F6FCB942,ORD-E7A30AD3,2024-04-03 12:22:12,credit_card,SUCCESS,1249.01,PayPal,TXN-77D96F7AED5EBBAC
PAY-A319AF69,ORD-9ADAB2AD,2022-12-19 09:41:02,credit_card,REFUNDED,1513.72,Stripe,TXN-20E445689AE58F33
PAY-49D6304E,ORD-055D422D,2021-12-11 20:01:27,bank_transfer,SUCCESS,7785.05,PayPal,TXN-3C0925D9BB3CF3B7
PAY-69DD116A,ORD-F2858663,2024-07-05 12:28:45,buy_now_pay_later,SUCCESS,3387.75,Stripe,TXN-5AA24B3C44AF160D
PAY-012C90CA,ORD-3623172E,2023-03-10 17:58:44,apple_pay,SUCCESS,3282.78,Square,TXN-349B13259D2A479B
PAY-AC52329B,ORD-B246CA4C,2024-02-17 11:50:14,credit_card,SUCCESS,18349.2,Braintree,TXN-3E5B26B7BFDA6289
PAY-29542FBB,ORD-B1000601,2022-11-07 18:31:29,bank_transfer,SUCCESS,12154.31,Square,TXN-EC433762DD8764AE
PAY-F7562939,ORD-66D2353D,2021-05-10 17:08:43,paypal,SUCCESS,4166.82,PayPal,TXN-C38A4201B9464CCE
PAY-BBD964DA,ORD-1D25DF3E,2023-08-24 11:31:47,bank_transfer,REFUNDED,1230.48,Braintree,TXN-03A28A597057F485
PAY-2FCCC9C9,ORD-908C363A,2022-08-23 04:09:14,buy_now_pay_later,SUCCESS,2707.44,Square,TXN-1E1223C2DA80CBFB
PAY-5364311A,ORD-CF902545,2022-08-26 15:03:47,bank_transfer,SUCCESS,1594.05,Adyen,TXN-08036770BDC67F24
PAY-CC3FAC18,ORD-1BD08314,2022-01-26 10:13:20,apple_pay,REFUNDED,11319.11,Braintree,TXN-79BE32E5A79F7E70
PAY-4A699372,ORD-3B84C5DD,2022-01-16 23:08:55,google_pay,SUCCESS,5215.15,PayPal,TXN-D8B4B7164643DDBA
PAY-8926E2FF,ORD-87F3BBC1,2024-08-17 04:53:13,google_pay,SUCCESS,6223.36,Square,TXN-F5C7A80D4EA5B1FA
PAY-04695869,ORD-DB9D577A,2022-08-08 13:20:44,bank_transfer,SUCCESS,6461.42,PayPal,TXN-555377498549FBBE
PAY-AFBE3C84,ORD-1AB02DAE,2023-07-13 11:54:13,google_pay,SUCCESS,11368.37,Square,TXN-C7268AE89DC745E5
PAY-E7BD5121,ORD-E970BB5B,2023-04-25 20:56:50,paypal,SUCCESS,4740.66,Adyen,TXN-9EBB253D9029E74F
PAY-046DE1B1,ORD-8C66377E,2024-10-20 08:36:44,google_pay,REFUNDED,8817.78,Square,TXN-E0447F0D1103F4C4
PAY-3FB0DDA1,ORD-016CD234,2023-12-12 22:49:49,bank_transfer,SUCCESS,8561.8,Square,TXN-F490A3410901FF19
PAY-2C3EB887,ORD-A405E92B,2021-03-03 11:05:27,bank_transfer,SUCCESS,11926.93,Adyen,TXN-886DFE2C8A46F43B
PAY-6F68875F,ORD-DF509DFB,2024-04-13 14:06:22,apple_pay,SUCCESS,6377.72,Adyen,TXN-0BAEC39923AFFE85
PAY-F90192F8,ORD-2B21DC5C,2024-03-10 11:46:47,credit_card,SUCCESS,10021.7,Stripe,TXN-303B08C9428DC767
PAY-83140237,ORD-56352F39,2021-08-05 06:40:42,buy_now_pay_later,SUCCESS,6982.66,Stripe,TXN-27D994FC4B7378B4
PAY-A475E7F3,ORD-FF49B26F,2021-05-08 15:45:10,bank_transfer,SUCCESS,7375.09,Stripe,TXN-07A0EA371A27708B
PAY-23C92161,ORD-3FF6086E,2022-10-20 00:22:17,credit_card,SUCCESS,12862.03,Stripe,TXN-AA1248A85DEE1571
PAY-3110466B,ORD-D7129941,2022-02-04 09:01:48,bank_transfer,SUCCESS,6663.67,PayPal,TXN-8525BF45B946D3E6
PAY-9E16E4C4,ORD-1070C0B6,2021-01-25 21:41:57,buy_now_pay_later,SUCCESS,16547.92,PayPal,TXN-5E02701A30662993
PAY-A45452B3,ORD-FC0FE4F0,2022-07-06 18:47:35,apple_pay,SUCCESS,11787.65,PayPal,TXN-5A1DD3820CC304FD
PAY-6871C8DF,ORD-16D39939,2024-01-23 12:35:23,bank_transfer,SUCCESS,6606.89,Square,TXN-E0DF022C68FDF9C5
PAY-7867447C,ORD-0EC3FC70,2024-04-15 04:17:05,apple_pay,REFUNDED,2004.89,Square,TXN-2AC0EC758DAFCBCB
PAY-A3776EE9,ORD-CF445008,2022-06-01 06:31:24,paypal,SUCCESS,17833.71,Stripe,TXN-3F6F74480105CFDE
PAY-423ABF5C,ORD-0F99CEE8,2023-11-12 16:27:54,buy_now_pay_later,SUCCESS,12082.66,PayPal,TXN-E3D3661936D6E4C6
PAY-34C3E022,ORD-5DBE827C,2023-04-21 17:36:44,debit_card,SUCCESS,13250.88,Braintree,TXN-0D933B1F359BB4A8
PAY-AC79FE44,ORD-E71DA3E2,2023-06-09 13:24:34,apple_pay,SUCCESS,11775.05,Stripe,TXN-F4E07C3F64C6C172
PAY-0AE947A7,ORD-003E7990,2024-07-25 04:41:45,debit_card,SUCCESS,4367.71,Adyen,TXN-125530F3663978E7
PAY-7DEDED04,ORD-5C6330DB,2024-06-20 13:25:18,google_pay,SUCCESS,12110.37,Stripe,TXN-29DDEAB13AC66ADD
PAY-D4264E30,ORD-CF170505,2024-07-05 18:58:10,apple_pay,SUCCESS,6453.95,Stripe,TXN-98B54C3EE3B4A79E
PAY-96E4DFF8,ORD-BAE2F910,2023-11-06 10:43:00,google_pay,SUCCESS,10898.39,Stripe,TXN-50412815B3E36585
PAY-9D7B3877,ORD-87FC1524,2023-03-06 22:14:11,apple_pay,SUCCESS,16326.4,Stripe,TXN-684F2859C8C05029
PAY-25655D86,ORD-95BBA408,2024-01-18 22:06:35,paypal,SUCCESS,23378.71,Adyen,TXN-2A23043E01C50F74
PAY-DED31747,ORD-787DA6E8,2021-07-05 01:02:22,debit_card,REFUNDED,14887.02,Square,TXN-86040A0F4ED7760A
PAY-AF4C1DFE,ORD-78490322,2022-12-31 20:30:53,buy_now_pay_later,REFUNDED,7041.69,Square,TXN-A83B6021667D62E0
PAY-C9C08420,ORD-95BA5124,2024-06-23 12:38:48,bank_transfer,SUCCESS,13957.66,Stripe,TXN-9E740BD1204ECF6B
PAY-FEAEE793,ORD-BAE7EED6,2023-08-07 04:15:06,buy_now_pay_later,REFUNDED,12448.52,Braintree,TXN-E4FB82F37F37439A
PAY-DA9E80DC,ORD-6602A58B,2021-05-30 04:46:11,apple_pay,SUCCESS,2866.68,Adyen,TXN-B7A554E5E5FC606A
PAY-E76A09DD,ORD-D122E252,2023-06-17 02:51:46,credit_card,SUCCESS,6813.05,Adyen,TXN-1F08B283F064F436
PAY-7690F915,ORD-BE602FA1,2024-11-14 04:47:38,buy_now_pay_later,REFUNDED,8312.16,Adyen,TXN-8196D1E8967E7411
PAY-9BDF8B87,ORD-DDB3C42B,2023-05-24 23:18:49,credit_card,SUCCESS,13572.64,Stripe,TXN-3F725BD2B8E2EDEC
PAY-53FFE408,ORD-20C01E5B,2021-12-24 15:47:48,debit_card,SUCCESS,14950.93,Braintree,TXN-42CE85101E35D4CF
PAY-D4BC7794,ORD-9C9728D1,2021-01-19 04:35:46,debit_card,REFUNDED,6218.48,Square,TXN-0BF819239270DB05
PAY-2520A827,ORD-AB9BE317,2021-05-29 02:09:45,apple_pay,REFUNDED,17611.52,Adyen,TXN-E468E8D700DE4991
PAY-5E47F8DC,ORD-8ADCC0C8,2021-04-26 06:16:48,debit_card,SUCCESS,3122.17,PayPal,TXN-A81B86F21100CAB3
PAY-2DDB0DFC,ORD-CFA83A51,2022-06-05 21:11:42,paypal,SUCCESS,3794.76,Stripe,TXN-6AA124F8E7272AB7
PAY-73CC54E2,ORD-9FF10E79,2024-05-11 18:16:36,buy_now_pay_later,SUCCESS,9247.89,Adyen,TXN-A59C180BF668A406
PAY-3A1561D9,ORD-B9C8D3F6,2023-08-10 03:57:05,apple_pay,SUCCESS,5675.66,Adyen,TXN-E43CDDAB4872AB8D
PAY-D6B5A9BB,ORD-F6B6C084,2024-09-07 19:12:17,apple_pay,SUCCESS,5777.7,Adyen,TXN-6436109042959A54
PAY-16BD1100,ORD-2D15D58B,2024-09-14 00:47:34,buy_now_pay_later,REFUNDED,3767.58,Square,TXN-8027D7FC2455387E
PAY-272B59C4,ORD-2BA47103,2021-05-04 16:24:18,paypal,REFUNDED,1305.54,PayPal,TXN-2AF02ABB9ED03A29
PAY-E598B12B,ORD-ACE10C7F,2021-09-08 17:20:57,buy_now_pay_later,SUCCESS,8543.9,Square,TXN-0BEF25E84CB5B916
PAY-732CF8C0,ORD-6BE7E55F,2021-05-18 04:15:33,apple_pay,REFUNDED,14969.2,Adyen,TXN-F8107C2DE23B0F51
PAY-F62DB167,ORD-8F80B7F9,2022-12-28 12:27:31,debit_card,SUCCESS,7687.85,Adyen,TXN-8E986EA665BD46AD
PAY-CFD643DF,ORD-08ECE2DD,2022-03-07 00:38:15,paypal,REFUNDED,703.66,Braintree,TXN-211B817921FD4251
PAY-97F8B725,ORD-8E426FA5,2022-02-01 10:13:01,bank_transfer,SUCCESS,12281.48,Square,TXN-F290CA7C800AB51C
PAY-22AFE950,ORD-E916E270,2023-03-30 01:20:56,apple_pay,REFUNDED,9499.27,PayPal,TXN-A2799FB1D45A5FF5
PAY-16DEABAC,ORD-59C1F409,2022-03-10 12:04:47,apple_pay,SUCCESS,2257.23,Stripe,TXN-F54AE2ABFD67D5EE
PAY-4639F0CF,ORD-44BAD4FA,2023-03-31 14:04:36,debit_card,SUCCESS,1369.09,Adyen,TXN-0B20157295D4BA06
PAY-27E4C9D5,ORD-9C3F0B4E,2021-10-29 05:02:25,credit_card,SUCCESS,10830.55,Braintree,TXN-57784DFA577E400E
PAY-CB8F9C1E,ORD-A0EC0803,2021-03-07 09:33:58,bank_transfer,SUCCESS,2660.95,Square,TXN-C7BFBCC56F22B6B5
PAY-43D0EB18,ORD-9809737C,2024-10-04 14:48:47,credit_card,SUCCESS,2023.17,PayPal,TXN-7E6025328A3BCCA6
PAY-2CC4C1A7,ORD-5977F572,2021-01-09 15:34:13,paypal,SUCCESS,6053.16,PayPal,TXN-285EF9876BFD2BE0
PAY-199C3E58,ORD-3B95F2A7,2021-11-12 17:10:54,apple_pay,SUCCESS,7724.8,Braintree,TXN-2231C2346A360F68
PAY-2257348E,ORD-F05CE4C6,2022-07-13 13:27:23,apple_pay,SUCCESS,4420.67,Braintree,TXN-2207CBA7AE653F7D
PAY-B04AFC75,ORD-6EDA4203,2022-06-01 02:20:05,apple_pay,SUCCESS,7236.89,Square,TXN-54D9C03ABEAB25CC
PAY-65D73C36,ORD-D8FC78C2,2021-07-20 11:55:10,apple_pay,SUCCESS,6712.36,Stripe,TXN-FACC941CDA715514
PAY-01A393F6,ORD-AB4BE4E3,2023-11-11 02:14:46,paypal,SUCCESS,17961.85,PayPal,TXN-FA4C315ED6CFA9C3
PAY-4A17EF2E,ORD-8F8C2D75,2021-09-15 18:26:52,bank_transfer,SUCCESS,2005.17,Braintree,TXN-009707AD756F31D3
PAY-8F16885F,ORD-8B7EC4B7,2022-01-03 02:10:26,apple_pay,SUCCESS,3151.48,PayPal,TXN-E22702E7F6EBA3F9
PAY-82566BAE,ORD-EADDE3C2,2023-07-07 16:32:55,bank_transfer,SUCCESS,16725.56,PayPal,TXN-89AB3437D44E4828
PAY-365158BA,ORD-53EEBDEC,2021-09-07 21:18:36,buy_now_pay_later,SUCCESS,7632.07,Stripe,TXN-2568E2F5AB1CC23B
PAY-E264CA3B,ORD-9552F33E,2022-08-04 05:54:58,debit_card,SUCCESS,11147.84,Adyen,TXN-99FF326530FCB806
PAY-D677D0A3,ORD-5D5AA496,2021-10-16 01:49:32,debit_card,REFUNDED,9816.14,Braintree,TXN-02F1268E00030F71
PAY-07157377,ORD-D1EF0320,2022-08-29 11:07:59,google_pay,SUCCESS,656.41,Braintree,TXN-4BAAC37248A16684
PAY-7FCD76E7,ORD-56CDF585,2022-01-25 14:11:10,buy_now_pay_later,SUCCESS,4073.76,Square,TXN-B5489DD2238D27A6
PAY-DE69230E,ORD-E1615D24,2024-12-30 16:23:43,credit_card,REFUNDED,7089.94,Square,TXN-53C4AC22393EE936
PAY-4A10EAB9,ORD-5120585E,2021-05-10 13:27:42,credit_card,REFUNDED,10943.39,Braintree,TXN-2B32308F932DB381
PAY-ABDD9639,ORD-469CBEB9,2024-01-27 03:21:33,apple_pay,SUCCESS,8770.95,Adyen,TXN-C2C47ACBC84917A4
