review_id,product_id,customer_id,rating,review_title,review_body,review_date,helpful_votes,verified_purchase,sentiment_score
REV-D7468684,PROD-3EF2B0F7,CUST-364EF307,5,Decent,Rating 5/5 - Excellent experience.,2021-04-29,130,True,1.0
REV-9D956786,PROD-6DE6B716,CUST-E0B3490C,2,Could be better,Rating 2/5 - Disappointing.,2022-12-25,128,True,-0.5
REV-1C35D2F0,PROD-26C77702,CUST-43BF3D2A,3,Not as expected,Rating 3/5 - Average experience.,2024-01-10,1,True,0.0
REV-D6C57431,PROD-94CC2D3E,CUST-831B8CC3,1,Excellent quality,Rating 1/5 - Disappointing.,2023-08-04,110,True,-1.0
REV-770DDD3F,PROD-215D0841,CUST-EC346E36,1,Perfect,Rating 1/5 - Disappointing.,2024-02-05,148,False,-1.0
REV-2B431282,PROD-0151E96C,CUST-C709DADF,5,Good value,Rating 5/5 - Excellent experience.,2022-12-27,38,True,1.0
REV-018DA1AA,PROD-BD7E178C,CUST-F3022A93,4,Could be better,Rating 4/5 - Excellent experience.,2022-08-27,68,False,0.5
REV-12192959,PROD-A7F02CD9,CUST-69EBCFE2,4,Amazing!,Rating 4/5 - Excellent experience.,2024-06-20,110,True,0.5
REV-13036C84,PROD-AF5701A2,CUST-35EA7F7A,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-08-23,32,False,1.0
REV-784A0355,PROD-89A4D7DE,CUST-9F2DF116,2,Great product!,Rating 2/5 - Disappointing.,2023-12-22,22,True,-0.5
REV-444CC74F,PROD-858AB4F9,CUST-4AE41453,3,Good value,Rating 3/5 - Average experience.,2023-07-02,13,True,0.0
REV-6C4874DA,PROD-3D5059FB,CUST-8BEA5314,4,Excellent quality,Rating 4/5 - Excellent experience.,2021-09-30,104,True,0.5
REV-C9DB0FC5,PROD-433AE6BC,CUST-A3331E06,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-02-09,140,True,0.5
REV-4A15371C,PROD-1C2E5ADD,CUST-49BB3D4A,5,Love it,Rating 5/5 - Excellent experience.,2022-06-20,66,True,1.0
REV-92D1F327,PROD-D3604621,CUST-6E3C2516,3,Amazing!,Rating 3/5 - Average experience.,2024-07-29,8,True,0.0
REV-F03281F5,PROD-A0566A72,CUST-DACA090F,5,Highly recommend,Rating 5/5 - Excellent experience.,2021-06-08,149,True,1.0
REV-74AB9D0E,PROD-B3F86351,CUST-839E301E,5,Decent,Rating 5/5 - Excellent experience.,2022-10-07,5,False,1.0
REV-3C29D332,PROD-77859119,CUST-E8BB397E,5,Perfect,Rating 5/5 - Excellent experience.,2023-08-14,62,True,1.0
REV-E53E2EAE,PROD-2C29F0B7,CUST-FADD3FD8,5,Perfect,Rating 5/5 - Excellent experience.,2023-04-09,133,False,1.0
REV-F6C83A80,PROD-6BE263DE,CUST-4CE22A05,4,Could be better,Rating 4/5 - Excellent experience.,2022-02-28,111,True,0.5
REV-D80CB0A2,PROD-8CDC0B0A,CUST-55C7B5B8,4,Love it,Rating 4/5 - Excellent experience.,2024-03-04,134,True,0.5
REV-CA86E7C0,PROD-5C43BEF4,CUST-DEA49EBC,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-04-05,144,False,1.0
REV-922E8AEC,PROD-07175FEC,CUST-7A967526,5,Decent,Rating 5/5 - Excellent experience.,2022-06-29,103,True,1.0
REV-64677846,PROD-78919B32,CUST-1506E878,5,Excellent quality,Rating 5/5 - Excellent experience.,2023-11-02,72,True,1.0
REV-33DA2366,PROD-4D812C50,CUST-BC8DFC16,4,Good value,Rating 4/5 - Excellent experience.,2023-09-05,51,False,0.5
REV-DF0FB18A,PROD-6CA464CB,CUST-5E102652,2,Good value,Rating 2/5 - Disappointing.,2021-09-25,54,False,-0.5
REV-93BCE8D4,PROD-34A584B7,CUST-33516221,5,Excellent quality,Rating 5/5 - Excellent experience.,2023-07-23,44,True,1.0
REV-05AF7675,PROD-0839ACAA,CUST-A35733D1,5,Amazing!,Rating 5/5 - Excellent experience.,2024-10-21,47,False,1.0
REV-FE1EFF65,PROD-E98DE2FC,CUST-AB9D9D00,5,Love it,Rating 5/5 - Excellent experience.,2024-04-11,15,False,1.0
REV-860E0F9D,PROD-D10F64A1,CUST-21234BE5,4,Highly recommend,Rating 4/5 - Excellent experience.,2024-12-08,124,False,0.5
REV-E4E6C110,PROD-4122A71F,CUST-CAEA9F1E,5,Amazing!,Rating 5/5 - Excellent experience.,2023-11-10,24,True,1.0
REV-2F39E092,PROD-29D7E411,CUST-27FECCC2,2,Great product!,Rating 2/5 - Disappointing.,2021-11-01,73,True,-0.5
REV-F01AA319,PROD-B78E8145,CUST-87399977,4,Perfect,Rating 4/5 - Excellent experience.,2022-02-08,84,True,0.5
REV-B2F8BE05,PROD-7DEBE1AF,CUST-983D6787,3,Highly recommend,Rating 3/5 - Average experience.,2023-08-09,61,True,0.0
REV-D520A26A,PROD-D2278948,CUST-D9CAEB86,3,Great product!,Rating 3/5 - Average experience.,2023-11-26,11,True,0.0
REV-A015A640,PROD-48B1342E,CUST-F4E850DE,4,Perfect,Rating 4/5 - Excellent experience.,2021-12-06,44,True,0.5
REV-49BA679A,PROD-4B7D7BE4,CUST-BD3134E9,1,Highly recommend,Rating 1/5 - Disappointing.,2024-11-02,134,False,-1.0
REV-353E34EA,PROD-6EF77DCB,CUST-CC5EB120,5,Love it,Rating 5/5 - Excellent experience.,2021-03-21,75,True,1.0
REV-D09B74A2,PROD-C3195557,CUST-97B9BB2F,5,Not as expected,Rating 5/5 - Excellent experience.,2022-10-05,68,True,1.0
REV-F9D3711F,PROD-DE102E93,CUST-BC06B36E,4,Perfect,Rating 4/5 - Excellent experience.,2022-04-25,116,False,0.5
REV-385C0813,PROD-908A4122,CUST-1FE12697,5,Amazing!,Rating 5/5 - Excellent experience.,2021-08-05,90,True,1.0
REV-9890BDED,PROD-E595B250,CUST-CFBE6D10,5,Good value,Rating 5/5 - Excellent experience.,2021-07-31,67,False,1.0
REV-1D030072,PROD-E0092F88,CUST-930C2B7C,4,Not as expected,Rating 4/5 - Excellent experience.,2021-09-13,57,True,0.5
REV-D16D7C40,PROD-A84415F4,CUST-4FCEDB3D,4,Could be better,Rating 4/5 - Excellent experience.,2024-10-03,83,False,0.5
REV-A5EFDD6C,PROD-D42E8472,CUST-51EE7EAB,4,Good value,Rating 4/5 - Excellent experience.,2021-11-23,74,False,0.5
REV-07040A8E,PROD-DB2D1A8F,CUST-4AE41453,5,Perfect,Rating 5/5 - Excellent experience.,2021-02-28,69,True,1.0
REV-B01B06B5,PROD-C0143194,CUST-826C8F2A,3,Great product!,Rating 3/5 - Average experience.,2021-03-19,48,True,0.0
REV-FC702D5D,PROD-EC419B43,CUST-4AD9A379,5,Excellent quality,Rating 5/5 - Excellent experience.,2023-09-20,22,True,1.0
REV-85623F5F,PROD-78919B32,CUST-1FBFEDA7,1,Decent,Rating 1/5 - Disappointing.,2021-05-24,86,True,-1.0
REV-C07140AF,PROD-BA601556,CUST-20DBFC4A,5,Love it,Rating 5/5 - Excellent experience.,2024-09-17,86,True,1.0
REV-DE42317B,PROD-EFEB946B,CUST-DC5DB46C,4,Perfect,Rating 4/5 - Excellent experience.,2024-08-21,71,True,0.5
REV-0F215A9B,PROD-900DF25C,CUST-F0B31719,3,Excellent quality,Rating 3/5 - Average experience.,2022-06-09,119,True,0.0
REV-6FA3F5B4,PROD-23902FB6,CUST-88BAEA4C,2,Good value,Rating 2/5 - Disappointing.,2023-06-23,62,False,-0.5
REV-83186BCA,PROD-2003C0BF,CUST-A60BAD57,5,Amazing!,Rating 5/5 - Excellent experience.,2024-03-11,69,True,1.0
REV-75E43166,PROD-8EB5B176,CUST-EAD4D690,4,Not as expected,Rating 4/5 - Excellent experience.,2023-02-09,102,True,0.5
REV-F0AB948D,PROD-FB1C50E2,CUST-9C2F6C7D,3,Could be better,Rating 3/5 - Average experience.,2023-09-27,60,True,0.0
REV-2C03C56F,PROD-D4EF4EF8,CUST-875ED1F3,1,Could be better,Rating 1/5 - Disappointing.,2021-05-04,71,False,-1.0
REV-DD2DF5EA,PROD-482713AE,CUST-D3040B5D,4,Amazing!,Rating 4/5 - Excellent experience.,2021-09-05,98,False,0.5
REV-01EB33E0,PROD-9D96D695,CUST-424F4780,1,Perfect,Rating 1/5 - Disappointing.,2023-08-11,57,True,-1.0
REV-3B26A91A,PROD-C065180B,CUST-85AFF9F9,4,Great product!,Rating 4/5 - Excellent experience.,2022-09-05,42,True,0.5
REV-201A00D9,PROD-433AE6BC,CUST-02DC74D5,1,Could be better,Rating 1/5 - Disappointing.,2021-03-30,69,True,-1.0
REV-24181ED7,PROD-EF4881F9,CUST-6DD76FC7,5,Good value,Rating 5/5 - Excellent experience.,2024-01-12,32,True,1.0
REV-C4174875,PROD-F746A4BF,CUST-C3DFE3EA,3,Highly recommend,Rating 3/5 - Average experience.,2022-11-13,31,False,0.0
REV-D59B907D,PROD-305625F6,CUST-97971FE1,2,Amazing!,Rating 2/5 - Disappointing.,2023-07-26,140,False,-0.5
REV-88EA707E,PROD-43561247,CUST-C054E4C8,5,Great product!,Rating 5/5 - Excellent experience.,2023-01-10,96,True,1.0
REV-F1BB7835,PROD-AD7D05F0,CUST-E6523709,4,Decent,Rating 4/5 - Excellent experience.,2024-07-11,60,False,0.5
REV-D011D0E2,PROD-385E0298,CUST-5E102652,3,Good value,Rating 3/5 - Average experience.,2024-01-14,41,True,0.0
REV-2538667A,PROD-ED23085A,CUST-5A31C735,5,Not as expected,Rating 5/5 - Excellent experience.,2024-01-28,55,True,1.0
REV-A64DAA7B,PROD-FD337F75,CUST-E5A2BC59,5,Could be better,Rating 5/5 - Excellent experience.,2021-10-06,72,False,1.0
REV-393AAC36,PROD-A0487D5A,CUST-B8712FDD,5,Highly recommend,Rating 5/5 - Excellent experience.,2023-01-03,22,True,1.0
REV-FA75DF94,PROD-F69514E4,CUST-F4E850DE,5,Decent,Rating 5/5 - Excellent experience.,2023-12-04,126,True,1.0
REV-0DAA520B,PROD-650F4B0B,CUST-40D4B835,4,Decent,Rating 4/5 - Excellent experience.,2021-09-10,139,True,0.5
REV-11151AF3,PROD-44412F54,CUST-6813F7E7,4,Amazing!,Rating 4/5 - Excellent experience.,2021-09-29,64,True,0.5
REV-B4C69DA7,PROD-D81A8A9B,CUST-A90A2F89,5,Love it,Rating 5/5 - Excellent experience.,2022-11-01,55,True,1.0
REV-13001027,PROD-FB1C50E2,CUST-A63E2502,3,Decent,Rating 3/5 - Average experience.,2021-04-13,68,False,0.0
REV-8374C525,PROD-63DA1C3C,CUST-286AC663,4,Decent,Rating 4/5 - Excellent experience.,2023-11-21,56,True,0.5
REV-A1392F4D,PROD-0805F848,CUST-36FF6396,5,Perfect,Rating 5/5 - Excellent experience.,2024-05-27,149,False,1.0
REV-2AECF4FC,PROD-3532734E,CUST-808501B7,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-12-16,65,True,0.5
REV-FBBF9A2F,PROD-6480ED89,CUST-5D98F8EB,5,Love it,Rating 5/5 - Excellent experience.,2024-03-23,44,False,1.0
REV-3D52C858,PROD-6BE263DE,CUST-E8E8D12B,4,Perfect,Rating 4/5 - Excellent experience.,2021-11-06,35,False,0.5
REV-3BB37DE9,PROD-3D5059FB,CUST-429135BB,5,Decent,Rating 5/5 - Excellent experience.,2022-12-10,71,True,1.0
REV-7BFFAB8D,PROD-2039BFEC,CUST-FAD7E9FF,3,Not as expected,Rating 3/5 - Average experience.,2022-01-19,77,True,0.0
REV-6DCF152D,PROD-FD2F6F8B,CUST-33DB8884,5,Perfect,Rating 5/5 - Excellent experience.,2021-03-23,61,False,1.0
REV-06C2A429,PROD-48DBF318,CUST-9D04819C,5,Great product!,Rating 5/5 - Excellent experience.,2024-03-18,57,False,1.0
REV-22C83081,PROD-E2BCEC6A,CUST-A42C4A66,4,Love it,Rating 4/5 - Excellent experience.,2021-09-28,113,False,0.5
REV-14E3BDDC,PROD-42DAD706,CUST-2B9E9B4F,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-03-06,90,True,0.5
REV-E0AF6CCA,PROD-B3E77C18,CUST-8F553346,5,Amazing!,Rating 5/5 - Excellent experience.,2023-10-30,119,True,1.0
REV-0E7B2816,PROD-5FB34979,CUST-10446E64,5,Decent,Rating 5/5 - Excellent experience.,2022-07-09,124,True,1.0
REV-13A950F6,PROD-30886F93,CUST-F8BD269C,2,Love it,Rating 2/5 - Disappointing.,2024-10-19,47,False,-0.5
REV-604F7358,PROD-563602D3,CUST-DC120573,5,Perfect,Rating 5/5 - Excellent experience.,2024-12-11,149,False,1.0
REV-8978D2E7,PROD-0B674A0B,CUST-CB06CA5F,1,Perfect,Rating 1/5 - Disappointing.,2023-07-30,145,True,-1.0
REV-62770F1F,PROD-91F97F5A,CUST-193653F3,5,Decent,Rating 5/5 - Excellent experience.,2024-02-09,46,True,1.0
REV-F961650D,PROD-C5BC56DD,CUST-4F5D5A3A,4,Not as expected,Rating 4/5 - Excellent experience.,2021-08-22,18,False,0.5
REV-A33966D3,PROD-47CEBFDC,CUST-E2F42BC8,3,Love it,Rating 3/5 - Average experience.,2023-02-17,27,True,0.0
REV-00712F9A,PROD-D42E8472,CUST-B3B8C7B0,3,Good value,Rating 3/5 - Average experience.,2023-07-29,8,False,0.0
REV-8CC25AA3,PROD-1549CBB7,CUST-B4E3BC88,4,Perfect,Rating 4/5 - Excellent experience.,2021-03-22,117,False,0.5
REV-C5DF6FD5,PROD-88EE82E5,CUST-1044EB6B,1,Great product!,Rating 1/5 - Disappointing.,2023-05-15,61,False,-1.0
REV-79CEAFEB,PROD-B955A957,CUST-6F6CFE55,5,Perfect,Rating 5/5 - Excellent experience.,2022-01-09,6,True,1.0
REV-49E22597,PROD-34A584B7,CUST-FAF17C2E,4,Highly recommend,Rating 4/5 - Excellent experience.,2023-02-18,63,True,0.5
REV-AF2E654E,PROD-F67B58D1,CUST-7ECC1C41,2,Could be better,Rating 2/5 - Disappointing.,2023-11-21,22,False,-0.5
REV-C6ED1724,PROD-81DC308A,CUST-2032D470,1,Love it,Rating 1/5 - Disappointing.,2021-06-14,107,False,-1.0
REV-6E04EA2A,PROD-E523707C,CUST-CFF92ABF,5,Excellent quality,Rating 5/5 - Excellent experience.,2023-04-03,43,True,1.0
REV-A800F504,PROD-1F869A7E,CUST-9C4840C1,4,Love it,Rating 4/5 - Excellent experience.,2022-09-30,145,True,0.5
REV-ABA7703E,PROD-9BF59F52,CUST-053ED491,5,Good value,Rating 5/5 - Excellent experience.,2022-05-12,104,False,1.0
REV-8C027C03,PROD-0FF7EB11,CUST-4F782393,4,Good value,Rating 4/5 - Excellent experience.,2023-01-06,135,False,0.5
REV-461D66E3,PROD-B3E77C18,CUST-0D9E1F38,5,Good value,Rating 5/5 - Excellent experience.,2022-01-29,64,False,1.0
REV-B6886437,PROD-88E77228,CUST-BDA03294,4,Great product!,Rating 4/5 - Excellent experience.,2024-06-13,126,True,0.5
REV-039B70E8,PROD-4B7D7BE4,CUST-DBFCAA82,3,Good value,Rating 3/5 - Average experience.,2023-12-15,14,False,0.0
REV-3DDED278,PROD-A0566A72,CUST-F62F8910,4,Great product!,Rating 4/5 - Excellent experience.,2024-10-04,122,True,0.5
REV-8B50D574,PROD-29D7E411,CUST-00C2A7BF,5,Decent,Rating 5/5 - Excellent experience.,2021-10-25,139,True,1.0
REV-9A183722,PROD-166851AC,CUST-5DA7B973,2,Great product!,Rating 2/5 - Disappointing.,2021-01-30,62,True,-0.5
REV-316DA418,PROD-C3195557,CUST-80345C3A,4,Highly recommend,Rating 4/5 - Excellent experience.,2023-02-12,103,True,0.5
REV-97E85CE8,PROD-5C520AD4,CUST-6DC3BBC8,5,Love it,Rating 5/5 - Excellent experience.,2022-01-10,47,False,1.0
REV-7E468DC5,PROD-EAA34C52,CUST-600D96EB,1,Excellent quality,Rating 1/5 - Disappointing.,2023-01-27,96,False,-1.0
REV-1A359F48,PROD-D975CBF7,CUST-E1586BB3,5,Not as expected,Rating 5/5 - Excellent experience.,2021-02-02,4,False,1.0
REV-C0CB5538,PROD-BF5CF42D,CUST-424F4780,5,Excellent quality,Rating 5/5 - Excellent experience.,2022-05-05,56,True,1.0
REV-2FA00764,PROD-6C137568,CUST-52D00C42,3,Could be better,Rating 3/5 - Average experience.,2023-12-31,17,True,0.0
REV-E875C4A9,PROD-2C29F0B7,CUST-948B07EA,5,Love it,Rating 5/5 - Excellent experience.,2023-06-04,106,True,1.0
REV-F485061E,PROD-46C40F88,CUST-E2F9B580,4,Excellent quality,Rating 4/5 - Excellent experience.,2023-05-12,36,True,0.5
REV-4FF39667,PROD-C1559F59,CUST-CC8B2129,1,Not as expected,Rating 1/5 - Disappointing.,2022-07-26,73,True,-1.0
REV-043B574B,PROD-46C40F88,CUST-50441634,2,Decent,Rating 2/5 - Disappointing.,2023-02-27,109,True,-0.5
REV-7F21B11B,PROD-0FAC2855,CUST-57849F5C,5,Great product!,Rating 5/5 - Excellent experience.,2022-05-09,94,True,1.0
REV-79C48207,PROD-CA10A062,CUST-87697B69,5,Could be better,Rating 5/5 - Excellent experience.,2023-05-27,136,False,1.0
REV-286E04E3,PROD-D2278948,CUST-E20A646F,5,Could be better,Rating 5/5 - Excellent experience.,2021-08-23,89,True,1.0
REV-E1227316,PROD-447C473F,CUST-C4CEAB97,4,Perfect,Rating 4/5 - Excellent experience.,2021-12-06,53,True,0.5
REV-632FC5B6,PROD-091CE283,CUST-32391D0E,2,Decent,Rating 2/5 - Disappointing.,2022-11-18,62,False,-0.5
REV-823D5C5E,PROD-0C568A93,CUST-F00D1986,5,Great product!,Rating 5/5 - Excellent experience.,2024-10-02,131,False,1.0
REV-013BCA2E,PROD-D03F8B4B,CUST-FE433B5A,4,Highly recommend,Rating 4/5 - Excellent experience.,2024-06-26,36,False,0.5
REV-1CB53E21,PROD-C6C6600F,CUST-C9FC2F09,5,Highly recommend,Rating 5/5 - Excellent experience.,2022-07-26,46,True,1.0
REV-79B71E91,PROD-F0DD6B49,CUST-34418DAB,4,Great product!,Rating 4/5 - Excellent experience.,2021-04-30,127,True,0.5
REV-7932D3F0,PROD-3F380662,CUST-952C2B92,4,Good value,Rating 4/5 - Excellent experience.,2024-02-21,50,True,0.5
REV-27ED06DF,PROD-E1A8374F,CUST-EA454D82,5,Perfect,Rating 5/5 - Excellent experience.,2024-10-16,137,True,1.0
REV-76CEF8C5,PROD-592BEFCF,CUST-F9ED5764,4,Great product!,Rating 4/5 - Excellent experience.,2022-12-10,69,False,0.5
REV-82551499,PROD-C00B12ED,CUST-F170A737,5,Love it,Rating 5/5 - Excellent experience.,2024-08-19,21,True,1.0
REV-F3C21952,PROD-67071DCC,CUST-98AD1714,5,Good value,Rating 5/5 - Excellent experience.,2023-04-30,80,True,1.0
REV-F27C8C91,PROD-23B0C382,CUST-1506E878,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-08-02,147,True,1.0
REV-5B9F1421,PROD-F525D196,CUST-1A09BFAC,5,Perfect,Rating 5/5 - Excellent experience.,2023-06-20,44,True,1.0
REV-A812E394,PROD-C0143194,CUST-C448BF7A,4,Not as expected,Rating 4/5 - Excellent experience.,2022-07-11,31,True,0.5
REV-353A6225,PROD-4648C2D1,CUST-7030FD84,4,Amazing!,Rating 4/5 - Excellent experience.,2024-10-01,93,False,0.5
REV-4DC9F12E,PROD-9EE64D16,CUST-2487C8BE,4,Could be better,Rating 4/5 - Excellent experience.,2024-08-07,119,True,0.5
REV-8F3252BC,PROD-06DFF244,CUST-64FE80BE,3,Highly recommend,Rating 3/5 - Average experience.,2021-02-28,86,True,0.0
REV-F10CC721,PROD-4648C2D1,CUST-1E41884F,5,Decent,Rating 5/5 - Excellent experience.,2023-10-08,22,False,1.0
REV-88FFF35E,PROD-758D74B5,CUST-190B63C1,4,Great product!,Rating 4/5 - Excellent experience.,2022-05-20,23,True,0.5
REV-0EC11D71,PROD-04252B99,CUST-AD52EA44,5,Great product!,Rating 5/5 - Excellent experience.,2022-03-24,69,False,1.0
REV-DEE507F0,PROD-4D812C50,CUST-9FEC8043,5,Amazing!,Rating 5/5 - Excellent experience.,2021-01-23,10,True,1.0
REV-ABD00075,PROD-23FFF162,CUST-A87A808E,5,Amazing!,Rating 5/5 - Excellent experience.,2023-11-23,66,True,1.0
REV-5C58DC44,PROD-DB2D1A8F,CUST-3C9CBBEE,5,Amazing!,Rating 5/5 - Excellent experience.,2023-12-23,146,False,1.0
REV-DCE6DCF2,PROD-6BB61EBF,CUST-865D21FD,3,Not as expected,Rating 3/5 - Average experience.,2022-07-10,121,True,0.0
REV-50E50925,PROD-4D7F3CB2,CUST-63D8A3B8,5,Amazing!,Rating 5/5 - Excellent experience.,2021-12-02,124,False,1.0
REV-E2F13118,PROD-2B8DC231,CUST-B647C328,3,Great product!,Rating 3/5 - Average experience.,2021-05-09,6,False,0.0
REV-62279163,PROD-89A4D7DE,CUST-07352F12,4,Could be better,Rating 4/5 - Excellent experience.,2024-09-14,20,True,0.5
REV-F1C4F07B,PROD-A99B0544,CUST-AB9A6079,5,Perfect,Rating 5/5 - Excellent experience.,2024-06-23,75,True,1.0
REV-C3BE43B9,PROD-9597A4AF,CUST-86C5D771,5,Great product!,Rating 5/5 - Excellent experience.,2022-06-19,129,True,1.0
REV-7E539C8C,PROD-E2BCEC6A,CUST-EE054027,4,Amazing!,Rating 4/5 - Excellent experience.,2021-08-26,38,True,0.5
REV-BA44FB76,PROD-E3AB59B9,CUST-3312B09E,3,Not as expected,Rating 3/5 - Average experience.,2022-06-02,85,True,0.0
REV-7027DA1D,PROD-C00B12ED,CUST-50DE8719,5,Perfect,Rating 5/5 - Excellent experience.,2021-12-22,42,True,1.0
REV-EC0C9F6C,PROD-1F4ED969,CUST-1F066874,5,Great product!,Rating 5/5 - Excellent experience.,2024-11-16,92,False,1.0
REV-54A692A5,PROD-0FAC2855,CUST-C601C1A0,5,Love it,Rating 5/5 - Excellent experience.,2023-11-05,78,True,1.0
REV-CB2013F3,PROD-6A196176,CUST-31BA7B76,4,Excellent quality,Rating 4/5 - Excellent experience.,2024-07-10,76,True,0.5
REV-B23FD10F,PROD-1DC95744,CUST-CC0E988E,3,Not as expected,Rating 3/5 - Average experience.,2021-03-02,110,False,0.0
REV-095492DB,PROD-B158D452,CUST-2479191E,4,Excellent quality,Rating 4/5 - Excellent experience.,2022-11-30,23,True,0.5
REV-BC7D3842,PROD-F1AEA1BD,CUST-E2F2F766,4,Great product!,Rating 4/5 - Excellent experience.,2022-11-03,60,True,0.5
REV-1D5B3BB6,PROD-9097A692,CUST-9900BA65,4,Love it,Rating 4/5 - Excellent experience.,2021-04-09,123,False,0.5
REV-199F4816,PROD-600CDE68,CUST-1B73660F,2,Great product!,Rating 2/5 - Disappointing.,2024-11-19,123,True,-0.5
REV-9608B087,PROD-2003C0BF,CUST-71180A8E,5,Could be better,Rating 5/5 - Excellent experience.,2022-06-19,80,True,1.0
REV-494D9B48,PROD-67071DCC,CUST-CDDE7ECD,2,Good value,Rating 2/5 - Disappointing.,2022-06-12,84,False,-0.5
REV-D8E271A2,PROD-0151E96C,CUST-1F9753BA,4,Love it,Rating 4/5 - Excellent experience.,2023-01-19,86,True,0.5
REV-E92C864B,PROD-F00C99E7,CUST-53334D89,4,Decent,Rating 4/5 - Excellent experience.,2022-08-15,109,False,0.5
REV-7E7141BF,PROD-C3195557,CUST-352D5805,4,Great product!,Rating 4/5 - Excellent experience.,2024-06-11,76,True,0.5
REV-A38C2A13,PROD-166851AC,CUST-16E8B9B1,5,Amazing!,Rating 5/5 - Excellent experience.,2021-11-12,16,True,1.0
REV-0242D81C,PROD-A7EDC3A6,CUST-895C36CE,3,Great product!,Rating 3/5 - Average experience.,2023-12-14,63,True,0.0
REV-D02667FF,PROD-E04DD8B9,CUST-9CFD9789,5,Good value,Rating 5/5 - Excellent experience.,2023-01-18,60,False,1.0
REV-7407E379,PROD-8430FB2D,CUST-0F936A0B,4,Could be better,Rating 4/5 - Excellent experience.,2022-09-07,55,True,0.5
REV-21185070,PROD-A1B65234,CUST-F9ED5764,5,Great product!,Rating 5/5 - Excellent experience.,2024-01-27,69,True,1.0
REV-A453B2E5,PROD-FDD3A85F,CUST-39C2AEDF,4,Good value,Rating 4/5 - Excellent experience.,2021-10-09,78,True,0.5
REV-AC7E8392,PROD-36F2E05B,CUST-6E03641C,5,Highly recommend,Rating 5/5 - Excellent experience.,2023-02-06,91,False,1.0
REV-A5BC6CE6,PROD-F985E957,CUST-73204F88,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-07-06,58,False,1.0
REV-0659F27C,PROD-B955A957,CUST-EB40F1B7,2,Highly recommend,Rating 2/5 - Disappointing.,2024-06-10,142,True,-0.5
REV-9852B2ED,PROD-78EE156B,CUST-FB306EE1,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-03-31,134,True,1.0
REV-A92BC9F4,PROD-2A944186,CUST-EA454D82,3,Excellent quality,Rating 3/5 - Average experience.,2024-01-01,148,False,0.0
REV-89311851,PROD-9FDA90A1,CUST-891E51A0,2,Great product!,Rating 2/5 - Disappointing.,2024-09-02,44,False,-0.5
REV-EECD0720,PROD-C8AFAD52,CUST-3ACAE106,4,Could be better,Rating 4/5 - Excellent experience.,2022-05-06,98,True,0.5
REV-D80C2C0E,PROD-758D74B5,CUST-80B6786E,5,Not as expected,Rating 5/5 - Excellent experience.,2023-03-26,103,True,1.0
REV-977BAC69,PROD-135A6F75,CUST-F0167FF9,5,Amazing!,Rating 5/5 - Excellent experience.,2024-11-11,25,True,1.0
REV-6FE5C553,PROD-0C568A93,CUST-2B9E9B4F,4,Great product!,Rating 4/5 - Excellent experience.,2023-02-19,2,False,0.5
REV-843DB107,PROD-FD80227C,CUST-E5B66F88,5,Could be better,Rating 5/5 - Excellent experience.,2024-11-21,9,True,1.0
REV-3D8CDF65,PROD-5F517E0F,CUST-B5AE2E47,5,Good value,Rating 5/5 - Excellent experience.,2024-03-17,26,True,1.0
REV-98B62D81,PROD-B158D452,CUST-29EEB9A6,3,Excellent quality,Rating 3/5 - Average experience.,2024-12-05,130,True,0.0
REV-CDEC7408,PROD-7A866F74,CUST-43C87A23,1,Great product!,Rating 1/5 - Disappointing.,2022-09-15,6,True,-1.0
REV-2BDF10A1,PROD-F00C99E7,CUST-BE6F9F3E,4,Not as expected,Rating 4/5 - Excellent experience.,2021-02-14,31,True,0.5
REV-98687F1F,PROD-0151E96C,CUST-D18C5D47,5,Excellent quality,Rating 5/5 - Excellent experience.,2021-10-03,17,True,1.0
REV-544558DE,PROD-0C5EC37D,CUST-5412A11F,5,Not as expected,Rating 5/5 - Excellent experience.,2021-12-22,63,True,1.0
REV-98E3CC1A,PROD-215D0841,CUST-F2DFC138,5,Perfect,Rating 5/5 - Excellent experience.,2024-08-27,90,True,1.0
REV-9D8B6136,PROD-600CDE68,CUST-D96A251D,5,Perfect,Rating 5/5 - Excellent experience.,2021-03-15,56,True,1.0
REV-CD9BF3C7,PROD-177FC994,CUST-740FDDE0,5,Decent,Rating 5/5 - Excellent experience.,2024-07-05,128,True,1.0
REV-544FBD7B,PROD-CDADFA53,CUST-1F19D0BB,3,Excellent quality,Rating 3/5 - Average experience.,2022-06-15,87,True,0.0
REV-D36E1864,PROD-83ED5DAE,CUST-D47E8222,4,Not as expected,Rating 4/5 - Excellent experience.,2021-05-09,84,True,0.5
REV-65095FD0,PROD-B3E75624,CUST-26E1F941,4,Great product!,Rating 4/5 - Excellent experience.,2024-08-20,54,True,0.5
REV-074092EA,PROD-AAA13DB0,CUST-B40AE38E,1,Good value,Rating 1/5 - Disappointing.,2022-03-07,61,True,-1.0
