order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,channel,net_revenue
ORD-8564220E,CUST-4E162880,2021-10-25 19:50:15,COMPLETED,Overnight,0.0,0.0,202.45,2733.06,USD,social,2733.06
ORD-D8D21A54,CUST-9681524A,2021-10-26 06:20:56,PROCESSING,Overnight,0.0,0.0,1075.87,14524.19,USD,email_campaign,14524.19
ORD-705EC1A9,CUST-8DCBE8CF,2021-01-20 09:08:04,COMPLETED,Overnight,14.99,126.15,191.74,2603.5,USD,email_campaign,2462.36
ORD-F8F7740A,CUST-7DFE88E1,2024-12-22 13:29:26,SHIPPED,Free Shipping,0.0,0.0,636.12,8587.61,USD,social,8587.61
ORD-8691D490,CUST-B3255FB8,2023-05-02 03:08:16,COMPLETED,Click & Collect,0.0,0.0,907.58,12252.37,USD,social,12252.37
ORD-21F7BED3,CUST-124905AC,2024-10-23 17:10:12,PROCESSING,Free Shipping,0.0,359.97,547.15,7386.54,USD,web,7026.57
ORD-30AF2049,CUST-AC7079ED,2021-03-04 05:33:46,PROCESSING,Express,4.99,0.0,776.92,10493.45,USD,social,10488.46
ORD-E2C37C92,CUST-AA91F73F,2022-12-29 17:00:15,COMPLETED,Standard,9.99,274.65,417.46,5645.73,USD,mobile_app,5361.09
ORD-5396EC81,CUST-EFE08E88,2023-11-12 08:26:42,COMPLETED,Overnight,14.99,283.85,431.45,5839.6,USD,social,5540.76
ORD-3E5B436B,CUST-244C1E07,2023-05-28 12:46:02,SHIPPED,Free Shipping,4.99,0.0,326.4,4411.42,USD,social,4406.43
ORD-BFB50271,CUST-A745941F,2021-05-30 03:41:13,PROCESSING,Standard,0.0,0.0,316.74,4276.03,USD,email_campaign,4276.03
ORD-44E24C92,CUST-6920336E,2021-01-08 07:44:24,PROCESSING,Click & Collect,4.99,851.94,1294.95,17486.76,USD,social,16629.83
ORD-B85CFBB1,CUST-AB9D9D00,2024-09-23 05:08:16,COMPLETED,Free Shipping,0.0,888.32,639.59,8634.45,USD,email_campaign,7746.13
ORD-D0F40B8B,CUST-8A2DBB66,2021-10-27 08:52:22,REFUNDED,Express,9.99,0.0,1045.25,14120.9,USD,web,14110.91
ORD-BEE2EEF9,CUST-BE81AE32,2021-01-26 14:52:43,PENDING,Standard,0.0,1740.11,1252.88,16913.91,USD,web,15173.8
ORD-01B99577,CUST-95302C8E,2023-03-30 23:12:30,SHIPPED,Overnight,0.0,1045.63,752.86,10163.58,USD,mobile_app,9117.95
ORD-5765D76D,CUST-A16E4E15,2024-07-04 03:29:17,SHIPPED,Overnight,0.0,728.72,524.68,7083.12,USD,mobile_app,6354.4
ORD-6503212F,CUST-F402F6F9,2022-08-05 21:52:34,COMPLETED,Overnight,14.99,1309.38,942.75,12742.14,USD,email_campaign,11417.77
ORD-D93A185B,CUST-D9F4A662,2021-07-18 18:36:57,REFUNDED,Standard,14.99,0.0,121.44,1654.42,USD,marketplace,1639.43
ORD-F10A1972,CUST-0AA606B1,2024-09-09 22:40:18,CANCELLED,Express,14.99,0.0,528.39,7148.27,USD,marketplace,7133.28
ORD-1F1C2E7A,CUST-71215ECD,2022-05-03 16:28:17,COMPLETED,Click & Collect,14.99,421.78,641.1,8669.83,USD,marketplace,8233.06
ORD-C91ED0AC,CUST-2F5D745C,2023-06-26 01:49:21,REFUNDED,Standard,0.0,373.86,568.27,7671.66,USD,marketplace,7297.8
ORD-BE181998,CUST-C503D1B4,2021-09-15 06:44:43,COMPLETED,Free Shipping,14.99,0.0,633.9,8572.7,USD,mobile_app,8557.71
ORD-2279D182,CUST-750DDCF9,2023-08-22 13:14:08,REFUNDED,Overnight,0.0,0.0,454.52,6136.04,USD,marketplace,6136.04
ORD-17ADCA72,CUST-F62F8910,2023-08-10 06:38:02,SHIPPED,Free Shipping,0.0,0.0,39.39,531.77,USD,social,531.77
ORD-12DA545E,CUST-F3341712,2023-01-01 16:41:54,PENDING,Express,0.0,0.0,282.75,3817.08,USD,mobile_app,3817.08
ORD-E1F5EC6C,CUST-22CF86B7,2022-02-02 11:17:30,COMPLETED,Click & Collect,9.99,251.57,382.38,5172.15,USD,marketplace,4910.59
ORD-023F9F2E,CUST-3211BAFD,2021-07-22 12:11:26,CANCELLED,Free Shipping,0.0,0.0,598.46,8079.19,USD,social,8079.19
ORD-03BFC82D,CUST-1E6F3DC3,2024-10-10 12:02:47,COMPLETED,Overnight,0.0,36.13,54.91,741.32,USD,social,705.19
ORD-4107D75B,CUST-6822C9B6,2022-09-20 20:54:24,CANCELLED,Overnight,0.0,0.0,267.02,3604.83,USD,mobile_app,3604.83
ORD-DE144E3C,CUST-A6224CA6,2021-10-29 19:52:27,PENDING,Overnight,9.99,1139.87,820.71,11089.55,USD,mobile_app,9939.69
ORD-9611B70B,CUST-BC216689,2023-12-07 18:10:26,PROCESSING,Express,0.0,459.89,331.12,4470.09,USD,social,4010.2
ORD-B6D1E417,CUST-07A85BA5,2023-10-14 06:18:43,SHIPPED,Overnight,0.0,0.0,171.42,2314.18,USD,email_campaign,2314.18
ORD-D654270E,CUST-58C409F5,2024-09-22 15:19:14,COMPLETED,Standard,0.0,616.71,444.03,5994.43,USD,social,5377.72
ORD-2B2C850B,CUST-95C4DCFA,2022-07-05 23:53:28,REFUNDED,Express,0.0,0.0,407.94,5507.14,USD,email_campaign,5507.14
ORD-3608B9BF,CUST-36D0D2AE,2022-10-29 00:15:53,CANCELLED,Click & Collect,0.0,0.0,3.75,50.57,USD,marketplace,50.57
ORD-23F51370,CUST-D7282E0F,2022-08-26 06:41:35,COMPLETED,Overnight,14.99,283.01,430.17,5822.28,USD,marketplace,5524.28
ORD-DDEE11DC,CUST-86C5D771,2023-01-25 01:29:37,COMPLETED,Express,0.0,1073.58,772.97,10435.15,USD,email_campaign,9361.57
ORD-CF43DD45,CUST-0F90974A,2023-11-05 07:57:59,SHIPPED,Overnight,9.99,493.53,750.17,10137.29,USD,web,9633.77
ORD-DE512D63,CUST-F774AC4A,2024-10-12 23:00:24,PROCESSING,Standard,0.0,0.0,515.42,6958.15,USD,social,6958.15
ORD-D7734C07,CUST-C3F45322,2024-01-29 13:28:39,SHIPPED,Click & Collect,0.0,0.0,265.85,3588.94,USD,mobile_app,3588.94
ORD-7C7E847E,CUST-2C79597C,2023-01-15 01:18:22,COMPLETED,Free Shipping,9.99,933.68,672.25,9085.31,USD,marketplace,8141.64
ORD-9CA8C752,CUST-85A4417C,2022-12-27 06:59:30,COMPLETED,Express,0.0,0.0,522.36,7051.85,USD,social,7051.85
ORD-AB56C56E,CUST-E8BB397E,2023-07-20 03:50:04,COMPLETED,Overnight,9.99,0.0,86.89,1182.96,USD,email_campaign,1172.97
ORD-CC3A90C9,CUST-FB02579E,2024-03-05 13:07:36,COMPLETED,Click & Collect,9.99,0.0,333.32,4509.77,USD,web,4499.78
ORD-273945D1,CUST-E200A203,2023-03-30 19:25:02,COMPLETED,Standard,14.99,0.0,152.97,2080.08,USD,web,2065.09
ORD-794BF80C,CUST-0B087D55,2024-07-17 15:42:39,COMPLETED,Free Shipping,4.99,1423.16,1024.68,13838.12,USD,social,12409.97
ORD-34CBA8EF,CUST-D1AFF7FD,2022-10-07 15:42:06,COMPLETED,Click & Collect,14.99,0.0,405.91,5494.8,USD,mobile_app,5479.81
ORD-247B6D4E,CUST-A0E4EE6B,2022-10-27 04:34:03,COMPLETED,Standard,9.99,0.0,948.94,12820.68,USD,web,12810.69
ORD-8E3C589F,CUST-A2A7875A,2022-10-18 03:17:59,PROCESSING,Standard,14.99,0.0,588.89,7965.02,USD,web,7950.03
ORD-30E636A9,CUST-3BA929B2,2023-11-23 23:05:49,CANCELLED,Click & Collect,4.99,880.34,1338.12,18069.58,USD,marketplace,17184.25
ORD-6E22547D,CUST-317548E3,2022-09-06 07:58:54,COMPLETED,Free Shipping,14.99,0.0,793.07,10721.41,USD,marketplace,10706.42
ORD-1C2EF6F4,CUST-7B37B321,2021-12-13 02:39:04,CANCELLED,Click & Collect,4.99,0.0,865.27,11686.16,USD,social,11681.17
ORD-2F214D37,CUST-20199C2E,2023-11-18 15:29:40,COMPLETED,Overnight,0.0,0.0,787.91,10636.84,USD,marketplace,10636.84
ORD-078A3D11,CUST-C03D8ABC,2023-11-28 02:18:20,COMPLETED,Click & Collect,0.0,79.67,121.11,1634.93,USD,web,1555.26
ORD-E3303F00,CUST-A6C93F1A,2024-07-25 12:22:41,PROCESSING,Standard,0.0,0.0,669.29,9035.42,USD,social,9035.42
ORD-BA3C8FB2,CUST-895C36CE,2022-10-07 08:57:32,COMPLETED,Overnight,9.99,921.6,663.55,8967.89,USD,mobile_app,8036.3
ORD-C3769943,CUST-ABB1CCC4,2021-11-06 12:40:26,PROCESSING,Click & Collect,14.99,0.0,883.67,11944.57,USD,social,11929.58
ORD-76ACEE7C,CUST-6C4D78DF,2022-07-17 01:35:46,PENDING,Free Shipping,0.0,315.03,478.84,6464.36,USD,marketplace,6149.33
ORD-A4874EFD,CUST-9E257F98,2022-05-17 07:09:23,COMPLETED,Free Shipping,9.99,0.0,374.89,5070.99,USD,email_campaign,5061.0
ORD-F71618BC,CUST-88F45810,2023-08-05 14:19:12,PROCESSING,Free Shipping,9.99,0.0,1198.97,16196.08,USD,web,16186.09
ORD-59C4FDED,CUST-E64351D4,2021-08-08 12:37:14,REFUNDED,Click & Collect,4.99,128.84,92.77,1257.33,USD,marketplace,1123.5
ORD-2BB47EDC,CUST-D6846613,2023-11-15 16:52:48,SHIPPED,Free Shipping,9.99,781.72,562.84,7608.35,USD,mobile_app,6816.64
ORD-8CD85439,CUST-5E5EA4F6,2023-01-12 15:32:25,SHIPPED,Click & Collect,4.99,471.09,339.18,4583.93,USD,marketplace,4107.85
ORD-02D8EEB3,CUST-20B8B7C8,2024-07-20 19:56:50,REFUNDED,Free Shipping,4.99,0.0,1046.5,14132.74,USD,social,14127.75
ORD-3D46ADE9,CUST-EC44A21D,2021-04-20 00:53:46,SHIPPED,Overnight,14.99,1328.05,956.2,12923.64,USD,web,11580.6
ORD-84B5B09B,CUST-797206D6,2022-01-01 18:31:15,REFUNDED,Express,0.0,1408.12,1013.85,13686.93,USD,web,12278.81
ORD-8C056DAA,CUST-9EAF898C,2024-07-29 06:56:05,PENDING,Click & Collect,0.0,164.39,249.87,3373.26,USD,web,3208.87
ORD-7FD07D9E,CUST-D19C55F2,2023-06-17 15:57:57,CANCELLED,Overnight,4.99,1697.27,1222.03,16502.42,USD,mobile_app,14800.16
ORD-9DA64A18,CUST-F34E6560,2024-03-04 16:45:11,CANCELLED,Overnight,0.0,171.18,260.19,3512.57,USD,marketplace,3341.39
ORD-FAC4ED16,CUST-B7A16DE0,2023-06-21 15:02:43,PROCESSING,Express,14.99,139.7,212.34,2881.64,USD,mobile_app,2726.95
ORD-D8E41845,CUST-3313AD57,2024-10-12 18:41:31,REFUNDED,Free Shipping,0.0,0.0,9.12,123.09,USD,web,123.09
ORD-09D8D475,CUST-593B178F,2024-05-10 12:27:00,COMPLETED,Free Shipping,4.99,694.77,1056.04,14261.57,USD,marketplace,13561.81
ORD-B2449521,CUST-301197FC,2024-08-24 07:22:59,COMPLETED,Express,0.0,0.0,108.09,1459.24,USD,marketplace,1459.24
ORD-7F1066B7,CUST-929F0F36,2021-08-31 23:08:15,REFUNDED,Overnight,9.99,375.82,571.25,7721.86,USD,social,7336.05
ORD-A95C4A25,CUST-6C8F5042,2023-12-25 09:47:14,REFUNDED,Free Shipping,4.99,269.7,409.94,5539.23,USD,social,5264.54
ORD-97A87196,CUST-137D7016,2024-11-02 03:34:56,PENDING,Click & Collect,14.99,1193.87,859.59,11619.45,USD,social,10410.59
ORD-05DFABB4,CUST-E60A6A53,2023-07-23 23:53:26,PENDING,Standard,4.99,264.94,402.72,5441.67,USD,marketplace,5171.74
ORD-7D1DFA6C,CUST-9A08B8D5,2021-03-09 15:46:27,COMPLETED,Click & Collect,9.99,0.0,246.32,3335.3,USD,social,3325.31
ORD-D764BA92,CUST-1F5CB13F,2024-08-17 03:17:36,PROCESSING,Free Shipping,0.0,0.0,241.37,3258.47,USD,social,3258.47
ORD-CEF614C7,CUST-A7904050,2023-10-13 02:44:34,COMPLETED,Standard,4.99,856.54,1301.94,17581.17,USD,email_campaign,16719.64
ORD-ECFA9F9B,CUST-BE012212,2024-01-27 19:23:07,PENDING,Overnight,4.99,0.0,403.13,5447.22,USD,mobile_app,5442.23
ORD-F8419DC6,CUST-FC401175,2024-08-15 12:22:34,PENDING,Express,9.99,0.0,947.31,12798.67,USD,marketplace,12788.68
ORD-F29B05D2,CUST-780D65F0,2024-10-30 19:11:13,REFUNDED,Overnight,9.99,59.85,90.97,1238.05,USD,web,1168.21
ORD-E66134FF,CUST-2EBAD486,2024-08-26 20:55:55,REFUNDED,Click & Collect,14.99,0.0,603.71,8165.13,USD,mobile_app,8150.14
ORD-DCBF2BAA,CUST-90AC92E1,2022-08-06 07:27:02,CANCELLED,Click & Collect,0.0,494.68,751.92,10150.92,USD,web,9656.24
ORD-6C57A4C1,CUST-DC68D4AE,2023-07-10 13:54:46,PROCESSING,Express,0.0,0.0,1004.08,13555.1,USD,mobile_app,13555.1
ORD-EA040C11,CUST-6B03AADC,2022-07-18 05:49:54,PROCESSING,Free Shipping,9.99,529.39,804.68,10873.17,USD,web,10333.79
ORD-905B8883,CUST-D5DFAF05,2022-03-20 01:40:19,COMPLETED,Click & Collect,0.0,104.57,158.95,2145.86,USD,marketplace,2041.29
ORD-CC19409F,CUST-061B945D,2021-06-24 04:23:37,COMPLETED,Express,0.0,383.21,582.48,7863.5,USD,email_campaign,7480.29
ORD-91E56225,CUST-5341E131,2023-02-15 09:10:58,COMPLETED,Overnight,4.99,0.0,205.91,2784.76,USD,marketplace,2779.77
ORD-DCD49E22,CUST-B42ADAF8,2021-01-14 17:00:31,CANCELLED,Express,14.99,0.0,263.25,3568.87,USD,email_campaign,3553.88
ORD-D7BE0953,CUST-8A16487B,2021-12-11 11:00:58,COMPLETED,Click & Collect,4.99,200.33,304.5,4115.71,USD,social,3910.39
ORD-5C247757,CUST-C311E937,2023-11-17 15:49:42,COMPLETED,Standard,0.0,0.0,536.67,7245.02,USD,social,7245.02
ORD-3B7C9285,CUST-4B102202,2024-11-27 15:15:41,COMPLETED,Express,9.99,232.15,352.87,4773.75,USD,marketplace,4531.61
ORD-17C91F4A,CUST-7F0C6E7F,2023-08-16 22:28:55,SHIPPED,Standard,14.99,740.27,532.99,7210.37,USD,marketplace,6455.11
ORD-B536F239,CUST-CC4918B2,2021-06-11 09:32:35,SHIPPED,Standard,9.99,180.07,273.71,3705.1,USD,mobile_app,3515.04
ORD-97EA9134,CUST-2580BC05,2022-05-22 06:27:20,COMPLETED,Free Shipping,0.0,341.61,519.25,7009.89,USD,social,6668.28
ORD-8FEB8AC8,CUST-35A16ABD,2024-06-01 10:34:40,REFUNDED,Free Shipping,9.99,0.0,892.25,12055.34,USD,mobile_app,12045.35
ORD-AC6F7236,CUST-D2A274E2,2021-07-10 07:50:49,REFUNDED,Standard,14.99,353.58,537.45,7270.54,USD,web,6901.97
ORD-1DE39E7C,CUST-F20BC3E2,2024-03-28 13:32:43,COMPLETED,Overnight,0.0,426.68,648.55,8755.47,USD,email_campaign,8328.79
ORD-C2A888B5,CUST-0AAFF3FF,2021-10-09 06:31:34,COMPLETED,Standard,9.99,1346.08,2046.04,27631.49,USD,mobile_app,26275.42
ORD-E2ED2511,CUST-D85EB85A,2023-12-06 23:25:57,COMPLETED,Free Shipping,0.0,739.49,1124.02,15174.27,USD,web,14434.78
ORD-64F1D73A,CUST-906CB226,2022-11-28 02:07:12,SHIPPED,Express,4.99,0.0,910.16,12292.19,USD,social,12287.2
ORD-840272D2,CUST-A8C2B64B,2022-01-30 17:41:57,PENDING,Free Shipping,4.99,625.55,450.4,6085.35,USD,web,5454.81
ORD-15AE2D74,CUST-39D75418,2021-01-04 15:03:29,COMPLETED,Overnight,9.99,0.0,723.56,9778.01,USD,marketplace,9768.02
ORD-BC3A9397,CUST-C00AB0C9,2023-01-10 06:43:12,COMPLETED,Overnight,4.99,197.27,299.85,4052.95,USD,email_campaign,3850.69
ORD-D06BA219,CUST-0D005E2F,2023-10-22 17:29:41,COMPLETED,Standard,0.0,537.78,387.2,5227.18,USD,social,4689.4
ORD-9E75AE89,CUST-68019948,2022-04-14 15:56:34,PENDING,Standard,0.0,630.75,958.74,12943.03,USD,marketplace,12312.28
ORD-17D80261,CUST-E9F16C42,2024-07-26 16:10:13,REFUNDED,Click & Collect,0.0,1004.62,723.32,9764.85,USD,web,8760.23
ORD-DF49EB6B,CUST-3ADE09A7,2021-12-07 18:31:23,REFUNDED,Overnight,4.99,0.0,160.98,2178.27,USD,email_campaign,2173.28
ORD-5F533FEA,CUST-AD9FD51A,2021-11-28 04:22:50,COMPLETED,Free Shipping,4.99,0.0,205.39,2777.71,USD,social,2772.72
ORD-57D8C308,CUST-2B74605C,2021-12-05 20:33:00,SHIPPED,Overnight,9.99,0.0,139.83,1897.7,USD,social,1887.71
ORD-D8229968,CUST-631C247F,2023-12-09 04:53:44,COMPLETED,Express,0.0,634.51,964.45,13020.08,USD,mobile_app,12385.57
ORD-B602D541,CUST-C2E33A26,2023-04-07 08:09:41,REFUNDED,Click & Collect,0.0,385.28,585.62,7905.87,USD,marketplace,7520.59
ORD-07972E2A,CUST-57024135,2023-04-20 00:20:57,REFUNDED,Express,9.99,0.0,2114.2,28551.63,USD,marketplace,28541.64
ORD-D260AF12,CUST-3BDCA794,2022-11-19 16:13:16,COMPLETED,Click & Collect,9.99,979.09,704.95,9526.77,USD,web,8537.69
ORD-093A679B,CUST-44FC5973,2021-05-18 03:19:34,SHIPPED,Overnight,0.0,436.27,314.11,4240.51,USD,web,3804.24
ORD-785AB01A,CUST-FF27D95C,2022-10-27 00:52:37,SHIPPED,Click & Collect,0.0,473.89,720.32,9724.28,USD,email_campaign,9250.39
ORD-44EE2622,CUST-B57A27D5,2023-03-25 18:19:15,PROCESSING,Standard,4.99,61.56,93.57,1268.17,USD,social,1201.62
ORD-AD6D8215,CUST-2D682254,2024-02-24 07:16:09,PROCESSING,Express,4.99,0.0,566.26,7649.52,USD,web,7644.53
ORD-1F1F15C9,CUST-95700E20,2021-02-01 05:55:34,COMPLETED,Express,4.99,0.0,55.59,755.49,USD,marketplace,750.5
ORD-37C2479B,CUST-E082D7FE,2024-11-18 11:58:10,PROCESSING,Free Shipping,0.0,185.68,133.69,1804.76,USD,marketplace,1619.08
ORD-C4EF8A26,CUST-D01C739A,2024-03-22 17:36:44,REFUNDED,Overnight,4.99,685.72,1042.3,14076.03,USD,email_campaign,13385.32
ORD-C049CBF5,CUST-9E175906,2022-06-07 13:44:46,PENDING,Overnight,0.0,317.42,482.48,6513.52,USD,marketplace,6196.1
ORD-9CB5AE60,CUST-BA6C980B,2023-08-21 18:15:08,PROCESSING,Express,0.0,854.66,615.36,8307.3,USD,mobile_app,7452.64
ORD-C5A2406B,CUST-3C835710,2021-02-27 10:07:48,COMPLETED,Click & Collect,4.99,541.63,389.98,5269.68,USD,social,4723.06
ORD-26D18475,CUST-791A2C87,2022-06-27 08:35:24,CANCELLED,Express,0.0,319.64,230.14,3106.94,USD,email_campaign,2787.3
ORD-6ADBA135,CUST-06C7836C,2022-06-13 03:37:42,CANCELLED,Free Shipping,0.0,0.0,409.58,5529.37,USD,marketplace,5529.37
ORD-88666223,CUST-FA42A2D9,2024-12-13 00:13:10,PROCESSING,Express,0.0,0.0,805.8,10878.32,USD,web,10878.32
ORD-8B3D689E,CUST-B055A654,2022-04-29 08:44:29,PROCESSING,Standard,0.0,0.0,95.87,1294.26,USD,mobile_app,1294.26
ORD-DF945CE6,CUST-3C835710,2024-01-08 19:30:25,COMPLETED,Standard,14.99,662.71,1007.31,13613.73,USD,email_campaign,12936.03
ORD-0297E804,CUST-07503BAD,2022-07-03 21:43:46,COMPLETED,Express,9.99,0.0,977.81,13210.43,USD,social,13200.44
ORD-F8FC2509,CUST-CF2C1A7E,2022-07-28 08:10:37,CANCELLED,Free Shipping,9.99,0.0,819.5,11073.28,USD,email_campaign,11063.29
ORD-85157482,CUST-7C7791B4,2023-09-27 04:39:07,CANCELLED,Express,4.99,0.0,184.77,2499.36,USD,social,2494.37
ORD-A9834365,CUST-60F0B9E7,2023-06-07 11:18:38,SHIPPED,Free Shipping,0.0,18.32,13.19,178.07,USD,web,159.75
ORD-030F0746,CUST-1DDDB6D5,2023-08-26 23:52:50,COMPLETED,Overnight,14.99,982.48,707.39,9564.72,USD,web,8567.25
ORD-FFF0AAE1,CUST-BBEA1651,2021-01-28 02:41:39,PROCESSING,Overnight,14.99,0.0,613.34,8295.11,USD,web,8280.12
ORD-D274A552,CUST-E6CF629B,2022-10-28 02:15:16,COMPLETED,Express,14.99,0.0,1132.83,15308.16,USD,social,15293.17
ORD-A21D6631,CUST-9579B754,2024-10-08 19:39:00,CANCELLED,Overnight,0.0,0.0,870.86,11756.64,USD,email_campaign,11756.64
ORD-0D4DFF59,CUST-73204F88,2023-12-01 21:22:33,PENDING,Express,0.0,0.0,591.09,7979.7,USD,marketplace,7979.7
ORD-1E26178F,CUST-27438E2D,2024-03-11 16:59:59,COMPLETED,Free Shipping,0.0,0.0,820.53,11077.21,USD,email_campaign,11077.21
ORD-A65936B6,CUST-F5046CE5,2024-05-09 09:45:10,REFUNDED,Express,9.99,0.0,923.93,12483.09,USD,web,12473.1
ORD-2E18BDC3,CUST-71215ECD,2022-03-31 20:24:52,PENDING,Express,0.0,0.0,246.86,3332.62,USD,web,3332.62
ORD-EC4F75AB,CUST-07BF2C33,2023-05-04 13:07:48,CANCELLED,Free Shipping,4.99,0.0,971.91,13125.73,USD,mobile_app,13120.74
ORD-29F7BF78,CUST-336641CE,2023-06-19 16:01:07,COMPLETED,Free Shipping,0.0,663.74,1008.88,13619.93,USD,mobile_app,12956.19
ORD-E881377A,CUST-D18C5D47,2024-12-25 23:57:21,COMPLETED,Free Shipping,14.99,0.0,461.35,6243.17,USD,marketplace,6228.18
ORD-16586B6E,CUST-DD46EC2B,2023-08-25 17:37:32,CANCELLED,Express,9.99,0.0,1206.89,16303.04,USD,marketplace,16293.05
ORD-EDA7B446,CUST-091B3660,2021-02-06 01:13:50,CANCELLED,Click & Collect,0.0,0.0,751.32,10142.88,USD,web,10142.88
ORD-C26611DB,CUST-7925FCDE,2023-01-13 08:25:46,PROCESSING,Click & Collect,14.99,11.92,18.11,259.52,USD,email_campaign,232.61
ORD-ED58259F,CUST-A42C4A66,2023-09-02 22:12:13,COMPLETED,Click & Collect,0.0,411.39,625.32,8441.81,USD,social,8030.42
ORD-3441F83E,CUST-6FA2DB9A,2022-03-07 07:50:33,COMPLETED,Free Shipping,0.0,657.82,999.88,13498.41,USD,email_campaign,12840.59
ORD-7ED0D992,CUST-6D488EED,2022-06-18 04:02:34,COMPLETED,Free Shipping,14.99,0.0,604.55,8176.43,USD,web,8161.44
ORD-E233111F,CUST-A23DCFE2,2021-04-03 11:09:16,COMPLETED,Overnight,9.99,482.47,733.36,9910.29,USD,web,9417.83
ORD-CF4EBF3B,CUST-FD034C0D,2023-07-13 16:54:04,PENDING,Click & Collect,9.99,1628.72,1172.68,15841.12,USD,social,14202.41
ORD-CBE65A14,CUST-8D3F37EB,2023-11-14 14:17:57,SHIPPED,Overnight,0.0,0.0,388.6,5246.05,USD,mobile_app,5246.05
ORD-04CC89D2,CUST-BD60F2E5,2022-12-14 16:24:31,PROCESSING,Click & Collect,0.0,494.18,355.81,4803.39,USD,mobile_app,4309.21
ORD-3A6864E7,CUST-1B23BD6A,2021-07-03 19:27:52,REFUNDED,Overnight,9.99,690.42,497.1,6720.89,USD,web,6020.48
ORD-5AD8BF74,CUST-4D6EE0A1,2021-08-26 01:56:55,REFUNDED,Overnight,0.0,0.0,49.81,672.46,USD,web,672.46
ORD-58FEF4D1,CUST-3DF01A82,2022-07-06 12:12:31,PROCESSING,Express,9.99,0.0,692.96,9364.97,USD,mobile_app,9354.98
ORD-D96D37E1,CUST-E0B3490C,2024-03-28 21:48:29,SHIPPED,Overnight,0.0,0.0,966.55,13048.42,USD,mobile_app,13048.42
ORD-2F79B69F,CUST-9A542A34,2022-12-14 11:14:51,COMPLETED,Free Shipping,14.99,0.0,830.48,11226.48,USD,social,11211.49
ORD-A2D42CC8,CUST-45E218C0,2021-07-26 10:59:40,SHIPPED,Overnight,0.0,497.39,756.03,10206.43,USD,marketplace,9709.04
ORD-63A457D0,CUST-0F936A0B,2022-12-25 12:42:55,CANCELLED,Free Shipping,9.99,643.12,977.54,13206.81,USD,social,12553.7
ORD-DF95C781,CUST-95F96D2D,2024-12-01 06:30:48,COMPLETED,Free Shipping,0.0,399.9,607.85,8205.92,USD,mobile_app,7806.02
ORD-141ED922,CUST-6C892E30,2022-07-07 11:12:09,COMPLETED,Free Shipping,0.0,0.0,451.32,6092.78,USD,social,6092.78
ORD-EB0EC3D7,CUST-356A85B2,2024-05-22 18:47:34,PROCESSING,Click & Collect,0.0,0.0,427.62,5772.84,USD,social,5772.84
ORD-174ACB7B,CUST-500F78EE,2021-02-23 13:40:57,PROCESSING,Standard,0.0,0.0,629.45,8497.62,USD,email_campaign,8497.62
ORD-BDB1CC2E,CUST-6E03641C,2022-08-20 20:19:37,PROCESSING,Overnight,0.0,0.0,869.39,11736.77,USD,marketplace,11736.77
ORD-F77F6A62,CUST-44B64078,2021-08-16 10:04:30,REFUNDED,Overnight,0.0,0.0,251.09,3389.7,USD,web,3389.7
ORD-71347EB7,CUST-1EE40D54,2023-02-09 23:16:50,COMPLETED,Standard,0.0,0.0,936.94,12648.72,USD,social,12648.72
ORD-5F9B2620,CUST-FF22AB35,2023-11-25 00:49:56,SHIPPED,Free Shipping,14.99,1271.5,915.48,12374.01,USD,marketplace,11087.52
ORD-B4FCD549,CUST-5887CF4C,2024-06-02 22:15:26,COMPLETED,Standard,0.0,297.36,451.99,6101.88,USD,web,5804.52
ORD-E51A0709,CUST-AE0DC414,2023-03-16 20:21:26,REFUNDED,Standard,9.99,0.0,1070.24,14458.23,USD,mobile_app,14448.24
ORD-B3F2EF9F,CUST-4531AF7E,2023-06-30 08:08:50,PROCESSING,Overnight,0.0,261.84,397.99,5372.91,USD,marketplace,5111.07
ORD-F692A4F3,CUST-9CDA962A,2022-08-09 15:15:18,COMPLETED,Click & Collect,9.99,0.0,1566.36,21155.89,USD,mobile_app,21145.9
ORD-B1C5B437,CUST-AF7AA6E5,2024-03-17 12:13:12,PENDING,Free Shipping,4.99,0.0,525.78,7103.08,USD,marketplace,7098.09
ORD-072FC8A0,CUST-563ADD7A,2022-06-23 18:10:08,PENDING,Express,0.0,83.8,60.34,814.55,USD,email_campaign,730.75
ORD-6707812E,CUST-0E7121C4,2022-04-10 12:25:03,CANCELLED,Click & Collect,4.99,0.0,581.82,7859.54,USD,social,7854.55
ORD-5860815A,CUST-4E0FACE2,2023-09-09 12:24:50,SHIPPED,Click & Collect,14.99,388.72,590.86,7991.62,USD,social,7587.91
ORD-404FE3A9,CUST-73146208,2023-09-10 17:21:09,PROCESSING,Standard,14.99,614.44,442.39,5987.3,USD,social,5357.87
ORD-E242E2CC,CUST-C1C5795D,2021-02-03 11:50:35,PENDING,Overnight,0.0,784.52,1192.46,16098.26,USD,email_campaign,15313.74
ORD-0BF46378,CUST-29EEB9A6,2023-03-28 15:46:10,COMPLETED,Standard,9.99,78.37,119.12,1618.08,USD,social,1529.72
ORD-04A8EEA6,CUST-DF930270,2022-11-13 13:00:26,SHIPPED,Free Shipping,0.0,1123.22,808.72,10917.72,USD,mobile_app,9794.5
